aligner,analysisDate,biosampleId,id,individualId,info,pipelineName,pipelineRef,runId,variantCaller
bwa-0.5.9,2015-09-30,NA18528,UK1_analysisId_1777,NA18528,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001777,GATK4.0
bwa-0.5.9,2015-09-30,NA18530,UK1_analysisId_1778,NA18530,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001778,GATK4.0
bwa-0.5.9,2015-09-30,NA18531,UK1_analysisId_1779,NA18531,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001779,GATK4.0
bwa-0.5.9,2015-09-30,NA18532,UK1_analysisId_1780,NA18532,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001780,GATK4.0
bwa-0.5.9,2015-09-30,NA18533,UK1_analysisId_1781,NA18533,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001781,GATK4.0
bwa-0.5.9,2015-09-30,NA18534,UK1_analysisId_1782,NA18534,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001782,GATK4.0
bwa-0.5.9,2015-09-30,NA18535,UK1_analysisId_1783,NA18535,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001783,GATK4.0
bwa-0.5.9,2015-09-30,NA18536,UK1_analysisId_1784,NA18536,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001784,GATK4.0
bwa-0.5.9,2015-09-30,NA18537,UK1_analysisId_1785,NA18537,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001785,GATK4.0
bwa-0.5.9,2015-09-30,NA18538,UK1_analysisId_1786,NA18538,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001786,GATK4.0
bwa-0.5.9,2015-09-30,NA18539,UK1_analysisId_1787,NA18539,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001787,GATK4.0
bwa-0.5.9,2015-09-30,NA18541,UK1_analysisId_1788,NA18541,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001788,GATK4.0
bwa-0.5.9,2015-09-30,NA18542,UK1_analysisId_1789,NA18542,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001789,GATK4.0
bwa-0.5.9,2015-09-30,NA18543,UK1_analysisId_1790,NA18543,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001790,GATK4.0
bwa-0.5.9,2015-09-30,NA18544,UK1_analysisId_1791,NA18544,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001791,GATK4.0
bwa-0.5.9,2015-09-30,NA18545,UK1_analysisId_1792,NA18545,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001792,GATK4.0
bwa-0.5.9,2015-09-30,NA18546,UK1_analysisId_1793,NA18546,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001793,GATK4.0
bwa-0.5.9,2015-09-30,NA18547,UK1_analysisId_1794,NA18547,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001794,GATK4.0
bwa-0.5.9,2015-09-30,NA18548,UK1_analysisId_1795,NA18548,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001795,GATK4.0
bwa-0.5.9,2015-09-30,NA18549,UK1_analysisId_1796,NA18549,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001796,GATK4.0
bwa-0.5.9,2015-09-30,NA18550,UK1_analysisId_1797,NA18550,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001797,GATK4.0
bwa-0.5.9,2015-09-30,NA18552,UK1_analysisId_1798,NA18552,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001798,GATK4.0
bwa-0.5.9,2015-09-30,NA18553,UK1_analysisId_1799,NA18553,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001799,GATK4.0
bwa-0.5.9,2015-09-30,NA18555,UK1_analysisId_1800,NA18555,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001800,GATK4.0
bwa-0.5.9,2015-09-30,NA18557,UK1_analysisId_1801,NA18557,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001801,GATK4.0
bwa-0.5.9,2015-09-30,NA18558,UK1_analysisId_1802,NA18558,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001802,GATK4.0
bwa-0.5.9,2015-09-30,NA18559,UK1_analysisId_1803,NA18559,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001803,GATK4.0
bwa-0.5.9,2015-09-30,NA18560,UK1_analysisId_1804,NA18560,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001804,GATK4.0
bwa-0.5.9,2015-09-30,NA18561,UK1_analysisId_1805,NA18561,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001805,GATK4.0
bwa-0.5.9,2015-09-30,NA18562,UK1_analysisId_1806,NA18562,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001806,GATK4.0
bwa-0.5.9,2015-09-30,NA18563,UK1_analysisId_1807,NA18563,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001807,GATK4.0
bwa-0.5.9,2015-09-30,NA18564,UK1_analysisId_1808,NA18564,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001808,GATK4.0
bwa-0.5.9,2015-09-30,NA18565,UK1_analysisId_1809,NA18565,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001809,GATK4.0
bwa-0.5.9,2015-09-30,NA18566,UK1_analysisId_1810,NA18566,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001810,GATK4.0
bwa-0.5.9,2015-09-30,NA18567,UK1_analysisId_1811,NA18567,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001811,GATK4.0
bwa-0.5.9,2015-09-30,NA18570,UK1_analysisId_1812,NA18570,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001812,GATK4.0
bwa-0.5.9,2015-09-30,NA18571,UK1_analysisId_1813,NA18571,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001813,GATK4.0
bwa-0.5.9,2015-09-30,NA18572,UK1_analysisId_1814,NA18572,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001814,GATK4.0
bwa-0.5.9,2015-09-30,NA18573,UK1_analysisId_1815,NA18573,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001815,GATK4.0
bwa-0.5.9,2015-09-30,NA18574,UK1_analysisId_1816,NA18574,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001816,GATK4.0
bwa-0.5.9,2015-09-30,NA18577,UK1_analysisId_1817,NA18577,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001817,GATK4.0
bwa-0.5.9,2015-09-30,NA18579,UK1_analysisId_1818,NA18579,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001818,GATK4.0
bwa-0.5.9,2015-09-30,NA18582,UK1_analysisId_1819,NA18582,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001819,GATK4.0
bwa-0.5.9,2015-09-30,NA18591,UK1_analysisId_1820,NA18591,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001820,GATK4.0
bwa-0.5.9,2015-09-30,NA18592,UK1_analysisId_1821,NA18592,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001821,GATK4.0
bwa-0.5.9,2015-09-30,NA18593,UK1_analysisId_1822,NA18593,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001822,GATK4.0
bwa-0.5.9,2015-09-30,NA18595,UK1_analysisId_1823,NA18595,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001823,GATK4.0
bwa-0.5.9,2015-09-30,NA18596,UK1_analysisId_1824,NA18596,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001824,GATK4.0
bwa-0.5.9,2015-09-30,NA18597,UK1_analysisId_1825,NA18597,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001825,GATK4.0
bwa-0.5.9,2015-09-30,NA18599,UK1_analysisId_1826,NA18599,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001826,GATK4.0
bwa-0.5.9,2015-09-30,NA18602,UK1_analysisId_1827,NA18602,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001827,GATK4.0
bwa-0.5.9,2015-09-30,NA18603,UK1_analysisId_1828,NA18603,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001828,GATK4.0
bwa-0.5.9,2015-09-30,NA18605,UK1_analysisId_1829,NA18605,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001829,GATK4.0
bwa-0.5.9,2015-09-30,NA18606,UK1_analysisId_1830,NA18606,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001830,GATK4.0
bwa-0.5.9,2015-09-30,NA18608,UK1_analysisId_1831,NA18608,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001831,GATK4.0
bwa-0.5.9,2015-09-30,NA18609,UK1_analysisId_1832,NA18609,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001832,GATK4.0
bwa-0.5.9,2015-09-30,NA18610,UK1_analysisId_1833,NA18610,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001833,GATK4.0
bwa-0.5.9,2015-09-30,NA18611,UK1_analysisId_1834,NA18611,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001834,GATK4.0
bwa-0.5.9,2015-09-30,NA18612,UK1_analysisId_1835,NA18612,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001835,GATK4.0
bwa-0.5.9,2015-09-30,NA18613,UK1_analysisId_1836,NA18613,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001836,GATK4.0
bwa-0.5.9,2015-09-30,NA18614,UK1_analysisId_1837,NA18614,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001837,GATK4.0
bwa-0.5.9,2015-09-30,NA18615,UK1_analysisId_1838,NA18615,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001838,GATK4.0
bwa-0.5.9,2015-09-30,NA18616,UK1_analysisId_1839,NA18616,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001839,GATK4.0
bwa-0.5.9,2015-09-30,NA18617,UK1_analysisId_1840,NA18617,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001840,GATK4.0
bwa-0.5.9,2015-09-30,NA18618,UK1_analysisId_1841,NA18618,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001841,GATK4.0
bwa-0.5.9,2015-09-30,NA18619,UK1_analysisId_1842,NA18619,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001842,GATK4.0
bwa-0.5.9,2015-09-30,NA18620,UK1_analysisId_1843,NA18620,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001843,GATK4.0
bwa-0.5.9,2015-09-30,NA18621,UK1_analysisId_1844,NA18621,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001844,GATK4.0
bwa-0.5.9,2015-09-30,NA18622,UK1_analysisId_1845,NA18622,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001845,GATK4.0
bwa-0.5.9,2015-09-30,NA18623,UK1_analysisId_1846,NA18623,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001846,GATK4.0
bwa-0.5.9,2015-09-30,NA18624,UK1_analysisId_1847,NA18624,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001847,GATK4.0
bwa-0.5.9,2015-09-30,NA18625,UK1_analysisId_1848,NA18625,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001848,GATK4.0
bwa-0.5.9,2015-09-30,NA18626,UK1_analysisId_1849,NA18626,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001849,GATK4.0
bwa-0.5.9,2015-09-30,NA18627,UK1_analysisId_1850,NA18627,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001850,GATK4.0
bwa-0.5.9,2015-09-30,NA18628,UK1_analysisId_1851,NA18628,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001851,GATK4.0
bwa-0.5.9,2015-09-30,NA18629,UK1_analysisId_1852,NA18629,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001852,GATK4.0
bwa-0.5.9,2015-09-30,NA18630,UK1_analysisId_1853,NA18630,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001853,GATK4.0
bwa-0.5.9,2015-09-30,NA18631,UK1_analysisId_1854,NA18631,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001854,GATK4.0
bwa-0.5.9,2015-09-30,NA18632,UK1_analysisId_1855,NA18632,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001855,GATK4.0
bwa-0.5.9,2015-09-30,NA18633,UK1_analysisId_1856,NA18633,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001856,GATK4.0
bwa-0.5.9,2015-09-30,NA18634,UK1_analysisId_1857,NA18634,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001857,GATK4.0
bwa-0.5.9,2015-09-30,NA18635,UK1_analysisId_1858,NA18635,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001858,GATK4.0
bwa-0.5.9,2015-09-30,NA18636,UK1_analysisId_1859,NA18636,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001859,GATK4.0
bwa-0.5.9,2015-09-30,NA18637,UK1_analysisId_1860,NA18637,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001860,GATK4.0
bwa-0.5.9,2015-09-30,NA18638,UK1_analysisId_1861,NA18638,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001861,GATK4.0
bwa-0.5.9,2015-09-30,NA18639,UK1_analysisId_1862,NA18639,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001862,GATK4.0
bwa-0.5.9,2015-09-30,NA18640,UK1_analysisId_1863,NA18640,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001863,GATK4.0
bwa-0.5.9,2015-09-30,NA18641,UK1_analysisId_1864,NA18641,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001864,GATK4.0
bwa-0.5.9,2015-09-30,NA18642,UK1_analysisId_1865,NA18642,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001865,GATK4.0
bwa-0.5.9,2015-09-30,NA18643,UK1_analysisId_1866,NA18643,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001866,GATK4.0
bwa-0.5.9,2015-09-30,NA18644,UK1_analysisId_1867,NA18644,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001867,GATK4.0
bwa-0.5.9,2015-09-30,NA18645,UK1_analysisId_1868,NA18645,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001868,GATK4.0
bwa-0.5.9,2015-09-30,NA18646,UK1_analysisId_1869,NA18646,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001869,GATK4.0
bwa-0.5.9,2015-09-30,NA18647,UK1_analysisId_1870,NA18647,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001870,GATK4.0
bwa-0.5.9,2015-09-30,NA18648,UK1_analysisId_1871,NA18648,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001871,GATK4.0
bwa-0.5.9,2015-09-30,NA18740,UK1_analysisId_1872,NA18740,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001872,GATK4.0
bwa-0.5.9,2015-09-30,NA18745,UK1_analysisId_1873,NA18745,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001873,GATK4.0
bwa-0.5.9,2015-09-30,NA18747,UK1_analysisId_1874,NA18747,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001874,GATK4.0
bwa-0.5.9,2015-09-30,NA18748,UK1_analysisId_1875,NA18748,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001875,GATK4.0
bwa-0.5.9,2015-09-30,NA18749,UK1_analysisId_1876,NA18749,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001876,GATK4.0
bwa-0.5.9,2015-09-30,NA18757,UK1_analysisId_1877,NA18757,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001877,GATK4.0
bwa-0.5.9,2015-09-30,NA18853,UK1_analysisId_1878,NA18853,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001878,GATK4.0
bwa-0.5.9,2015-09-30,NA18856,UK1_analysisId_1879,NA18856,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001879,GATK4.0
bwa-0.5.9,2015-09-30,NA18858,UK1_analysisId_1880,NA18858,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001880,GATK4.0
bwa-0.5.9,2015-09-30,NA18861,UK1_analysisId_1881,NA18861,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001881,GATK4.0
bwa-0.5.9,2015-09-30,NA18864,UK1_analysisId_1882,NA18864,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001882,GATK4.0
bwa-0.5.9,2015-09-30,NA18865,UK1_analysisId_1883,NA18865,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001883,GATK4.0
bwa-0.5.9,2015-09-30,NA18867,UK1_analysisId_1884,NA18867,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001884,GATK4.0
bwa-0.5.9,2015-09-30,NA18868,UK1_analysisId_1885,NA18868,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001885,GATK4.0
bwa-0.5.9,2015-09-30,NA18870,UK1_analysisId_1886,NA18870,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001886,GATK4.0
bwa-0.5.9,2015-09-30,NA18871,UK1_analysisId_1887,NA18871,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001887,GATK4.0
bwa-0.5.9,2015-09-30,NA18873,UK1_analysisId_1888,NA18873,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001888,GATK4.0
bwa-0.5.9,2015-09-30,NA18874,UK1_analysisId_1889,NA18874,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001889,GATK4.0
bwa-0.5.9,2015-09-30,NA18876,UK1_analysisId_1890,NA18876,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001890,GATK4.0
bwa-0.5.9,2015-09-30,NA18877,UK1_analysisId_1891,NA18877,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001891,GATK4.0
bwa-0.5.9,2015-09-30,NA18878,UK1_analysisId_1892,NA18878,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001892,GATK4.0
bwa-0.5.9,2015-09-30,NA18879,UK1_analysisId_1893,NA18879,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001893,GATK4.0
bwa-0.5.9,2015-09-30,NA18881,UK1_analysisId_1894,NA18881,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001894,GATK4.0
bwa-0.5.9,2015-09-30,NA18907,UK1_analysisId_1895,NA18907,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001895,GATK4.0
bwa-0.5.9,2015-09-30,NA18908,UK1_analysisId_1896,NA18908,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001896,GATK4.0
bwa-0.5.9,2015-09-30,NA18909,UK1_analysisId_1897,NA18909,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001897,GATK4.0
bwa-0.5.9,2015-09-30,NA18910,UK1_analysisId_1898,NA18910,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001898,GATK4.0
bwa-0.5.9,2015-09-30,NA18912,UK1_analysisId_1899,NA18912,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001899,GATK4.0
bwa-0.5.9,2015-09-30,NA18915,UK1_analysisId_1900,NA18915,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001900,GATK4.0
bwa-0.5.9,2015-09-30,NA18916,UK1_analysisId_1901,NA18916,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001901,GATK4.0
bwa-0.5.9,2015-09-30,NA18917,UK1_analysisId_1902,NA18917,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001902,GATK4.0
bwa-0.5.9,2015-09-30,NA18923,UK1_analysisId_1903,NA18923,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001903,GATK4.0
bwa-0.5.9,2015-09-30,NA18924,UK1_analysisId_1904,NA18924,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001904,GATK4.0
bwa-0.5.9,2015-09-30,NA18933,UK1_analysisId_1905,NA18933,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001905,GATK4.0
bwa-0.5.9,2015-09-30,NA18934,UK1_analysisId_1906,NA18934,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001906,GATK4.0
bwa-0.5.9,2015-09-30,NA18939,UK1_analysisId_1907,NA18939,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001907,GATK4.0
bwa-0.5.9,2015-09-30,NA18940,UK1_analysisId_1908,NA18940,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001908,GATK4.0
bwa-0.5.9,2015-09-30,NA18941,UK1_analysisId_1909,NA18941,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001909,GATK4.0
bwa-0.5.9,2015-09-30,NA18942,UK1_analysisId_1910,NA18942,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001910,GATK4.0
bwa-0.5.9,2015-09-30,NA18943,UK1_analysisId_1911,NA18943,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001911,GATK4.0
bwa-0.5.9,2015-09-30,NA18944,UK1_analysisId_1912,NA18944,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001912,GATK4.0
bwa-0.5.9,2015-09-30,NA18945,UK1_analysisId_1913,NA18945,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001913,GATK4.0
bwa-0.5.9,2015-09-30,NA18946,UK1_analysisId_1914,NA18946,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001914,GATK4.0
bwa-0.5.9,2015-09-30,NA18947,UK1_analysisId_1915,NA18947,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001915,GATK4.0
bwa-0.5.9,2015-09-30,NA18948,UK1_analysisId_1916,NA18948,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001916,GATK4.0
bwa-0.5.9,2015-09-30,NA18949,UK1_analysisId_1917,NA18949,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001917,GATK4.0
bwa-0.5.9,2015-09-30,NA18950,UK1_analysisId_1918,NA18950,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001918,GATK4.0
bwa-0.5.9,2015-09-30,NA18951,UK1_analysisId_1919,NA18951,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001919,GATK4.0
bwa-0.5.9,2015-09-30,NA18952,UK1_analysisId_1920,NA18952,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001920,GATK4.0
bwa-0.5.9,2015-09-30,NA18953,UK1_analysisId_1921,NA18953,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001921,GATK4.0
bwa-0.5.9,2015-09-30,NA18954,UK1_analysisId_1922,NA18954,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001922,GATK4.0
bwa-0.5.9,2015-09-30,NA18956,UK1_analysisId_1923,NA18956,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001923,GATK4.0
bwa-0.5.9,2015-09-30,NA18957,UK1_analysisId_1924,NA18957,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001924,GATK4.0
bwa-0.5.9,2015-09-30,NA18959,UK1_analysisId_1925,NA18959,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001925,GATK4.0
bwa-0.5.9,2015-09-30,NA18960,UK1_analysisId_1926,NA18960,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001926,GATK4.0
bwa-0.5.9,2015-09-30,NA18961,UK1_analysisId_1927,NA18961,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001927,GATK4.0
bwa-0.5.9,2015-09-30,NA18962,UK1_analysisId_1928,NA18962,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001928,GATK4.0
bwa-0.5.9,2015-09-30,NA18963,UK1_analysisId_1929,NA18963,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001929,GATK4.0
bwa-0.5.9,2015-09-30,NA18964,UK1_analysisId_1930,NA18964,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001930,GATK4.0
bwa-0.5.9,2015-09-30,NA18965,UK1_analysisId_1931,NA18965,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001931,GATK4.0
bwa-0.5.9,2015-09-30,NA18966,UK1_analysisId_1932,NA18966,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001932,GATK4.0
bwa-0.5.9,2015-09-30,NA18967,UK1_analysisId_1933,NA18967,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001933,GATK4.0
bwa-0.5.9,2015-09-30,NA18968,UK1_analysisId_1934,NA18968,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001934,GATK4.0
bwa-0.5.9,2015-09-30,NA18969,UK1_analysisId_1935,NA18969,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001935,GATK4.0
bwa-0.5.9,2015-09-30,NA18970,UK1_analysisId_1936,NA18970,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001936,GATK4.0
bwa-0.5.9,2015-09-30,NA18971,UK1_analysisId_1937,NA18971,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001937,GATK4.0
bwa-0.5.9,2015-09-30,NA18972,UK1_analysisId_1938,NA18972,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001938,GATK4.0
bwa-0.5.9,2015-09-30,NA18973,UK1_analysisId_1939,NA18973,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001939,GATK4.0
bwa-0.5.9,2015-09-30,NA18974,UK1_analysisId_1940,NA18974,,1000G-low-coverage-WGS,https://www.nature.com/articles/nature15393,SRR00001940,GATK4.0
